Date,Fut,Tag,Value,month,year
1/3/2014,December 16,OI Change,0,1,2014
1/3/2014,Totals,Sales,54356,1,2014
1/3/2014,Totals,S Change,-375,1,2014
1/3/2014,Totals,Purchase,22093,1,2014
1/3/2014,Totals,P Change,841,1,2014
1/3/2014,Totals,OI,173626,1,2014
1/3/2014,Totals,OI Change,2752,1,2014
3/14/2014,March 14,Sales,0,3,2014
3/14/2014,March 14,S Change,0,3,2014
3/14/2014,March 14,Purchase,0,3,2014
3/14/2014,March 14,P Change,0,3,2014
3/14/2014,March 14,OI,0,3,2014
3/14/2014,March 14,OI Change,-48,3,2014
3/14/2014,May 14,Sales,17989,3,2014
3/14/2014,May 14,S Change,-415,3,2014
3/14/2014,May 14,Purchase,1778,3,2014
3/14/2014,May 14,P Change,-193,3,2014
3/14/2014,May 14,OI,107170,3,2014
3/14/2014,May 14,OI Change,904,3,2014
3/14/2014,July 14,Sales,28117,3,2014
3/14/2014,July 14,S Change,-183,3,2014
3/14/2014,July 14,Purchase,2157,3,2014
3/14/2014,July 14,P Change,-2,3,2014
3/14/2014,July 14,OI,34773,3,2014
3/14/2014,July 14,OI Change,-156,3,2014
3/14/2014,October 14,Sales,0,3,2014
3/14/2014,October 14,S Change,0,3,2014
3/14/2014,October 14,Purchase,0,3,2014
3/14/2014,October 14,P Change,0,3,2014
3/14/2014,October 14,OI,29,3,2014
3/14/2014,October 14,OI Change,-1,3,2014
3/14/2014,December 14,Sales,8342,3,2014
3/14/2014,December 14,S Change,1095,3,2014
3/14/2014,December 14,Purchase,15524,3,2014
3/14/2014,December 14,P Change,-376,3,2014
3/14/2014,December 14,OI,35464,3,2014
3/14/2014,December 14,OI Change,5630,3,2014
3/14/2014,March 15,Sales,6382,3,2014
3/14/2014,March 15,S Change,1796,3,2014
3/14/2014,March 15,Purchase,10,3,2014
3/14/2014,March 15,P Change,0,3,2014
3/14/2014,March 15,OI,2006,3,2014
3/14/2014,March 15,OI Change,284,3,2014
3/14/2014,May 15,Sales,1976,3,2014
3/14/2014,May 15,S Change,305,3,2014
3/14/2014,May 15,Purchase,0,3,2014
3/14/2014,May 15,P Change,0,3,2014
3/14/2014,May 15,OI,144,3,2014
3/14/2014,May 15,OI Change,36,3,2014
3/14/2014,July 15,Sales,2513,3,2014
3/14/2014,July 15,S Change,105,3,2014
3/14/2014,July 15,Purchase,1140,3,2014
3/14/2014,July 15,P Change,199,3,2014
3/14/2014,July 15,OI,157,3,2014
3/14/2014,July 15,OI Change,107,3,2014
3/14/2014,October 15,Sales,0,3,2014
3/14/2014,October 15,S Change,0,3,2014
3/14/2014,October 15,Purchase,474,3,2014
3/14/2014,October 15,P Change,0,3,2014
3/14/2014,October 15,OI,0,3,2014
3/14/2014,October 15,OI Change,0,3,2014
3/14/2014,December 15,Sales,1609,3,2014
3/14/2014,December 15,S Change,44,3,2014
3/14/2014,December 15,Purchase,1848,3,2014
3/14/2014,December 15,P Change,272,3,2014
3/14/2014,December 15,OI,399,3,2014
3/14/2014,December 15,OI Change,83,3,2014
3/14/2014,March 16,Sales,174,3,2014
3/14/2014,March 16,S Change,0,3,2014
3/14/2014,March 16,Purchase,0,3,2014
3/14/2014,March 16,P Change,0,3,2014
3/14/2014,March 16,OI,0,3,2014
3/14/2014,March 16,OI Change,0,3,2014
3/14/2014,December 16,Sales,0,3,2014
3/14/2014,December 16,S Change,0,3,2014
3/14/2014,December 16,Purchase,1100,3,2014
3/14/2014,December 16,P Change,0,3,2014
3/14/2014,December 16,OI,0,3,2014
3/14/2014,December 16,OI Change,0,3,2014
3/14/2014,Totals,Sales,67102,3,2014
3/14/2014,Totals,S Change,2747,3,2014
3/14/2014,Totals,Purchase,24031,3,2014
3/14/2014,Totals,P Change,-100,3,2014
3/14/2014,Totals,OI,180142,3,2014
3/14/2014,Totals,OI Change,6839,3,2014
3/21/2014,May 14,Sales,16873,3,2014
3/21/2014,May 14,S Change,-1116,3,2014
3/21/2014,May 14,Purchase,1745,3,2014
3/21/2014,May 14,P Change,-33,3,2014
3/21/2014,May 14,OI,107359,3,2014
3/21/2014,May 14,OI Change,189,3,2014
3/21/2014,July 14,Sales,27936,3,2014
3/21/2014,July 14,S Change,-181,3,2014
3/21/2014,July 14,Purchase,2067,3,2014
3/21/2014,July 14,P Change,-90,3,2014
3/21/2014,July 14,OI,37440,3,2014
3/21/2014,July 14,OI Change,2667,3,2014
3/21/2014,October 14,Sales,0,3,2014
3/21/2014,October 14,S Change,0,3,2014
3/21/2014,October 14,Purchase,0,3,2014
3/21/2014,October 14,P Change,0,3,2014
3/21/2014,October 14,OI,28,3,2014
3/21/2014,October 14,OI Change,-1,3,2014
3/21/2014,December 14,Sales,9709,3,2014
3/21/2014,December 14,S Change,1367,3,2014
3/21/2014,December 14,Purchase,17290,3,2014
3/21/2014,December 14,P Change,1766,3,2014
3/21/2014,December 14,OI,38283,3,2014
3/21/2014,December 14,OI Change,2819,3,2014
3/21/2014,March 15,Sales,7443,3,2014
3/21/2014,March 15,S Change,1061,3,2014
3/21/2014,March 15,Purchase,10,3,2014
3/21/2014,March 15,P Change,0,3,2014
3/21/2014,March 15,OI,2568,3,2014
3/21/2014,March 15,OI Change,562,3,2014
3/21/2014,May 15,Sales,3148,3,2014
3/21/2014,May 15,S Change,1172,3,2014
3/21/2014,May 15,Purchase,0,3,2014
3/21/2014,May 15,P Change,0,3,2014
3/21/2014,May 15,OI,138,3,2014
3/21/2014,May 15,OI Change,-6,3,2014
3/21/2014,July 15,Sales,3541,3,2014
3/21/2014,July 15,S Change,1028,3,2014
3/21/2014,July 15,Purchase,1416,3,2014
3/21/2014,July 15,P Change,276,3,2014
3/21/2014,July 15,OI,178,3,2014
3/21/2014,July 15,OI Change,21,3,2014
3/21/2014,October 15,Sales,0,3,2014
3/21/2014,October 15,S Change,0,3,2014
3/21/2014,October 15,Purchase,551,3,2014
3/21/2014,October 15,P Change,77,3,2014
3/21/2014,October 15,OI,0,3,2014
3/21/2014,October 15,OI Change,0,3,2014
3/21/2014,December 15,Sales,1717,3,2014
3/21/2014,December 15,S Change,108,3,2014
3/21/2014,December 15,Purchase,1924,3,2014
3/21/2014,December 15,P Change,76,3,2014
3/21/2014,December 15,OI,429,3,2014
3/21/2014,December 15,OI Change,30,3,2014
3/21/2014,March 16,Sales,221,3,2014
3/21/2014,March 16,S Change,47,3,2014
3/21/2014,March 16,Purchase,0,3,2014
3/21/2014,March 16,P Change,0,3,2014
3/21/2014,March 16,OI,0,3,2014
3/21/2014,March 16,OI Change,0,3,2014
3/21/2014,December 16,Sales,0,3,2014
3/21/2014,December 16,S Change,0,3,2014
3/21/2014,December 16,Purchase,1100,3,2014
3/21/2014,December 16,P Change,0,3,2014
3/21/2014,December 16,OI,0,3,2014
3/21/2014,December 16,OI Change,0,3,2014
3/21/2014,Totals,Sales,70588,3,2014
3/21/2014,Totals,S Change,3486,3,2014
3/21/2014,Totals,Purchase,26103,3,2014
3/21/2014,Totals,P Change,2072,3,2014
3/21/2014,Totals,OI,186423,3,2014
3/21/2014,Totals,OI Change,6281,3,2014
3/28/2014,May 14,Sales,14734,3,2014
3/28/2014,May 14,S Change,-2139,3,2014
3/28/2014,May 14,Purchase,1494,3,2014
3/28/2014,May 14,P Change,-251,3,2014
3/28/2014,May 14,OI,96594,3,2014
3/28/2014,May 14,OI Change,-10765,3,2014
3/28/2014,July 14,Sales,27724,3,2014
3/28/2014,July 14,S Change,-212,3,2014
3/28/2014,July 14,Purchase,1857,3,2014
3/28/2014,July 14,P Change,-210,3,2014
3/28/2014,July 14,OI,43194,3,2014
3/28/2014,July 14,OI Change,5754,3,2014
3/28/2014,October 14,Sales,0,3,2014
3/28/2014,October 14,S Change,0,3,2014
3/28/2014,October 14,Purchase,0,3,2014
3/28/2014,October 14,P Change,0,3,2014
3/28/2014,October 14,OI,58,3,2014
3/28/2014,October 14,OI Change,30,3,2014
3/28/2014,December 14,Sales,9713,3,2014
3/28/2014,December 14,S Change,4,3,2014
3/28/2014,December 14,Purchase,18606,3,2014
3/28/2014,December 14,P Change,1316,3,2014
3/28/2014,December 14,OI,39302,3,2014
3/28/2014,December 14,OI Change,1019,3,2014
3/28/2014,March 15,Sales,7693,3,2014
3/28/2014,March 15,S Change,250,3,2014
3/28/2014,March 15,Purchase,31,3,2014
3/28/2014,March 15,P Change,21,3,2014
3/28/2014,March 15,OI,2898,3,2014
3/28/2014,March 15,OI Change,330,3,2014
3/28/2014,May 15,Sales,3216,3,2014
3/28/2014,May 15,S Change,68,3,2014
3/28/2014,May 15,Purchase,2,3,2014
3/28/2014,May 15,P Change,2,3,2014
3/28/2014,May 15,OI,190,3,2014
3/28/2014,May 15,OI Change,52,3,2014
3/28/2014,July 15,Sales,3602,3,2014
3/28/2014,July 15,S Change,61,3,2014
3/28/2014,July 15,Purchase,1416,3,2014
3/28/2014,July 15,P Change,0,3,2014
3/28/2014,July 15,OI,189,3,2014
3/28/2014,July 15,OI Change,11,3,2014
3/28/2014,October 15,Sales,0,3,2014
3/28/2014,October 15,S Change,0,3,2014
3/28/2014,October 15,Purchase,551,3,2014
3/28/2014,October 15,P Change,0,3,2014
3/28/2014,October 15,OI,0,3,2014
3/28/2014,October 15,OI Change,0,3,2014
3/28/2014,December 15,Sales,1766,3,2014
3/28/2014,December 15,S Change,49,3,2014
3/28/2014,December 15,Purchase,1926,3,2014
3/28/2014,December 15,P Change,2,3,2014
3/28/2014,December 15,OI,432,3,2014
3/28/2014,December 15,OI Change,3,3,2014
3/28/2014,March 16,Sales,270,3,2014
3/28/2014,March 16,S Change,49,3,2014
3/28/2014,March 16,Purchase,0,3,2014
3/28/2014,March 16,P Change,0,3,2014
3/28/2014,March 16,OI,0,3,2014
3/28/2014,March 16,OI Change,0,3,2014
3/28/2014,December 16,Sales,0,3,2014
3/28/2014,December 16,S Change,0,3,2014
3/28/2014,December 16,Purchase,1100,3,2014
3/28/2014,December 16,P Change,0,3,2014
3/28/2014,December 16,OI,0,3,2014
3/28/2014,December 16,OI Change,0,3,2014
3/28/2014,Totals,Sales,68718,3,2014
3/28/2014,Totals,S Change,-1870,3,2014
3/28/2014,Totals,Purchase,26983,3,2014
3/28/2014,Totals,P Change,880,3,2014
3/28/2014,Totals,OI,182857,3,2014
3/28/2014,Totals,OI Change,-3566,3,2014
3/7/2014,March 14,Sales,0,3,2014
3/7/2014,March 14,S Change,-39,3,2014
3/7/2014,March 14,Purchase,0,3,2014
3/7/2014,March 14,P Change,-39,3,2014
3/7/2014,March 14,OI,48,3,2014
3/7/2014,March 14,OI Change,-42,3,2014
3/7/2014,May 14,Sales,18404,3,2014
3/7/2014,May 14,S Change,-513,3,2014
3/7/2014,May 14,Purchase,1971,3,2014
3/7/2014,May 14,P Change,-465,3,2014
3/7/2014,May 14,OI,106266,3,2014
3/7/2014,May 14,OI Change,6594,3,2014
3/7/2014,July 14,Sales,28300,3,2014
3/7/2014,July 14,S Change,567,3,2014
3/7/2014,July 14,Purchase,2159,3,2014
3/7/2014,July 14,P Change,-196,3,2014
3/7/2014,July 14,OI,34929,3,2014
3/7/2014,July 14,OI Change,1846,3,2014
3/7/2014,October 14,Sales,0,3,2014
3/7/2014,October 14,S Change,0,3,2014
3/7/2014,October 14,Purchase,0,3,2014
3/7/2014,October 14,P Change,0,3,2014
3/7/2014,October 14,OI,30,3,2014
3/7/2014,October 14,OI Change,-2,3,2014
3/7/2014,December 14,Sales,7247,3,2014
3/7/2014,December 14,S Change,1014,3,2014
3/7/2014,December 14,Purchase,15900,3,2014
3/7/2014,December 14,P Change,654,3,2014
3/7/2014,December 14,OI,29834,3,2014
3/7/2014,December 14,OI Change,3320,3,2014
3/7/2014,March 15,Sales,4586,3,2014
3/7/2014,March 15,S Change,635,3,2014
3/7/2014,March 15,Purchase,10,3,2014
3/7/2014,March 15,P Change,10,3,2014
3/7/2014,March 15,OI,1722,3,2014
3/7/2014,March 15,OI Change,444,3,2014
3/7/2014,May 15,Sales,1671,3,2014
3/7/2014,May 15,S Change,324,3,2014
3/7/2014,May 15,Purchase,0,3,2014
3/7/2014,May 15,P Change,0,3,2014
3/7/2014,May 15,OI,108,3,2014
3/7/2014,May 15,OI Change,14,3,2014
3/7/2014,July 15,Sales,2408,3,2014
3/7/2014,July 15,S Change,107,3,2014
3/7/2014,July 15,Purchase,941,3,2014
3/7/2014,July 15,P Change,0,3,2014
3/7/2014,July 15,OI,50,3,2014
3/7/2014,July 15,OI Change,34,3,2014
3/7/2014,October 15,Sales,0,3,2014
3/7/2014,October 15,S Change,0,3,2014
3/7/2014,October 15,Purchase,474,3,2014
3/7/2014,October 15,P Change,0,3,2014
3/7/2014,October 15,OI,0,3,2014
3/7/2014,October 15,OI Change,0,3,2014
3/7/2014,December 15,Sales,1565,3,2014
3/7/2014,December 15,S Change,123,3,2014
3/7/2014,December 15,Purchase,1576,3,2014
3/7/2014,December 15,P Change,0,3,2014
3/7/2014,December 15,OI,316,3,2014
3/7/2014,December 15,OI Change,217,3,2014
3/7/2014,March 16,Sales,174,3,2014
3/7/2014,March 16,S Change,0,3,2014
3/7/2014,March 16,Purchase,0,3,2014
3/7/2014,March 16,P Change,0,3,2014
3/7/2014,March 16,OI,0,3,2014
3/7/2014,March 16,OI Change,0,3,2014
3/7/2014,December 16,Sales,0,3,2014
3/7/2014,December 16,S Change,0,3,2014
3/7/2014,December 16,Purchase,1100,3,2014
3/7/2014,December 16,P Change,0,3,2014
3/7/2014,December 16,OI,0,3,2014
3/7/2014,December 16,OI Change,0,3,2014
3/7/2014,Totals,Sales,64355,3,2014
3/7/2014,Totals,S Change,2218,3,2014
3/7/2014,Totals,Purchase,24131,3,2014
3/7/2014,Totals,P Change,-36,3,2014
3/7/2014,Totals,OI,173303,3,2014
3/7/2014,Totals,OI Change,12425,3,2014
4/11/2014,May 14,Sales,9213,4,2014
4/11/2014,May 14,S Change,-3532,4,2014
4/11/2014,May 14,Purchase,492,4,2014
4/11/2014,May 14,P Change,-276,4,2014
4/11/2014,May 14,OI,34949,4,2014
4/11/2014,May 14,OI Change,-47149,4,2014
4/11/2014,July 14,Sales,28236,4,2014
4/11/2014,July 14,S Change,84,4,2014
4/11/2014,July 14,Purchase,2136,4,2014
4/11/2014,July 14,P Change,-18,4,2014
4/11/2014,July 14,OI,87672,4,2014
4/11/2014,July 14,OI Change,31925,4,2014
4/11/2014,October 14,Sales,0,4,2014
4/11/2014,October 14,S Change,0,4,2014
4/11/2014,October 14,Purchase,0,4,2014
4/11/2014,October 14,P Change,0,4,2014
4/11/2014,October 14,OI,74,4,2014
4/11/2014,October 14,OI Change,0,4,2014
4/11/2014,December 14,Sales,10674,4,2014
4/11/2014,December 14,S Change,541,4,2014
4/11/2014,December 14,Purchase,17919,4,2014
4/11/2014,December 14,P Change,-1100,4,2014
4/11/2014,December 14,OI,50053,4,2014
4/11/2014,December 14,OI Change,7717,4,2014
4/11/2014,March 15,Sales,8670,4,2014
4/11/2014,March 15,S Change,784,4,2014
4/11/2014,March 15,Purchase,22,4,2014
4/11/2014,March 15,P Change,-9,4,2014
4/11/2014,March 15,OI,3752,4,2014
4/11/2014,March 15,OI Change,560,4,2014
4/11/2014,May 15,Sales,4134,4,2014
4/11/2014,May 15,S Change,793,4,2014
4/11/2014,May 15,Purchase,2,4,2014
4/11/2014,May 15,P Change,-15,4,2014
4/11/2014,May 15,OI,378,4,2014
4/11/2014,May 15,OI Change,113,4,2014
4/11/2014,July 15,Sales,4084,4,2014
4/11/2014,July 15,S Change,474,4,2014
4/11/2014,July 15,Purchase,1512,4,2014
4/11/2014,July 15,P Change,96,4,2014
4/11/2014,July 15,OI,441,4,2014
4/11/2014,July 15,OI Change,94,4,2014
4/11/2014,October 15,Sales,0,4,2014
4/11/2014,October 15,S Change,0,4,2014
4/11/2014,October 15,Purchase,485,4,2014
4/11/2014,October 15,P Change,-66,4,2014
4/11/2014,October 15,OI,0,4,2014
4/11/2014,October 15,OI Change,0,4,2014
4/11/2014,December 15,Sales,2004,4,2014
4/11/2014,December 15,S Change,27,4,2014
4/11/2014,December 15,Purchase,2164,4,2014
4/11/2014,December 15,P Change,100,4,2014
4/11/2014,December 15,OI,620,4,2014
4/11/2014,December 15,OI Change,92,4,2014
4/11/2014,March 16,Sales,297,4,2014
4/11/2014,March 16,S Change,27,4,2014
4/11/2014,March 16,Purchase,0,4,2014
4/11/2014,March 16,P Change,0,4,2014
4/11/2014,March 16,OI,0,4,2014
4/11/2014,March 16,OI Change,0,4,2014
4/11/2014,December 16,Sales,0,4,2014
4/11/2014,December 16,S Change,0,4,2014
4/11/2014,December 16,Purchase,1100,4,2014
4/11/2014,December 16,P Change,0,4,2014
4/11/2014,December 16,OI,0,4,2014
4/11/2014,December 16,OI Change,0,4,2014
4/11/2014,Totals,Sales,67312,4,2014
4/11/2014,Totals,S Change,-802,4,2014
4/11/2014,Totals,Purchase,25832,4,2014
4/11/2014,Totals,P Change,-1288,4,2014
4/11/2014,Totals,OI,177939,4,2014
4/11/2014,Totals,OI Change,-6648,4,2014
4/4/2014,May 14,Sales,12745,4,2014
4/4/2014,May 14,S Change,-1989,4,2014
4/4/2014,May 14,Purchase,768,4,2014
4/4/2014,May 14,P Change,-726,4,2014
4/4/2014,May 14,OI,82098,4,2014
4/4/2014,May 14,OI Change,-14496,4,2014
4/4/2014,July 14,Sales,28152,4,2014
4/4/2014,July 14,S Change,428,4,2014
4/4/2014,July 14,Purchase,2154,4,2014
4/4/2014,July 14,P Change,297,4,2014
4/4/2014,July 14,OI,55747,4,2014
4/4/2014,July 14,OI Change,12553,4,2014
4/4/2014,October 14,Sales,0,4,2014
4/4/2014,October 14,S Change,0,4,2014
4/4/2014,October 14,Purchase,0,4,2014
4/4/2014,October 14,P Change,0,4,2014
4/4/2014,October 14,OI,74,4,2014
4/4/2014,October 14,OI Change,16,4,2014
4/4/2014,December 14,Sales,10133,4,2014
4/4/2014,December 14,S Change,420,4,2014
4/4/2014,December 14,Purchase,19019,4,2014
4/4/2014,December 14,P Change,413,4,2014
4/4/2014,December 14,OI,42336,4,2014
4/4/2014,December 14,OI Change,3034,4,2014
4/4/2014,March 15,Sales,7886,4,2014
4/4/2014,March 15,S Change,193,4,2014
4/4/2014,March 15,Purchase,31,4,2014
4/4/2014,March 15,P Change,0,4,2014
4/4/2014,March 15,OI,3192,4,2014
4/4/2014,March 15,OI Change,294,4,2014
4/4/2014,May 15,Sales,3341,4,2014
4/4/2014,May 15,S Change,125,4,2014
4/4/2014,May 15,Purchase,17,4,2014
4/4/2014,May 15,P Change,15,4,2014
4/4/2014,May 15,OI,265,4,2014
4/4/2014,May 15,OI Change,75,4,2014
4/4/2014,July 15,Sales,3610,4,2014
4/4/2014,July 15,S Change,8,4,2014
4/4/2014,July 15,Purchase,1416,4,2014
4/4/2014,July 15,P Change,0,4,2014
4/4/2014,July 15,OI,347,4,2014
4/4/2014,July 15,OI Change,158,4,2014
4/4/2014,October 15,Sales,0,4,2014
4/4/2014,October 15,S Change,0,4,2014
4/4/2014,October 15,Purchase,551,4,2014
4/4/2014,October 15,P Change,0,4,2014
4/4/2014,October 15,OI,0,4,2014
4/4/2014,October 15,OI Change,0,4,2014
4/4/2014,December 15,Sales,1977,4,2014
4/4/2014,December 15,S Change,211,4,2014
4/4/2014,December 15,Purchase,2064,4,2014
4/4/2014,December 15,P Change,138,4,2014
4/4/2014,December 15,OI,528,4,2014
4/4/2014,December 15,OI Change,96,4,2014
4/4/2014,March 16,Sales,270,4,2014
4/4/2014,March 16,S Change,0,4,2014
4/4/2014,March 16,Purchase,0,4,2014
4/4/2014,March 16,P Change,0,4,2014
4/4/2014,March 16,OI,0,4,2014
4/4/2014,March 16,OI Change,0,4,2014
4/4/2014,December 16,Sales,0,4,2014
4/4/2014,December 16,S Change,0,4,2014
4/4/2014,December 16,Purchase,1100,4,2014
4/4/2014,December 16,P Change,0,4,2014
4/4/2014,December 16,OI,0,4,2014
4/4/2014,December 16,OI Change,0,4,2014
4/4/2014,Totals,Sales,68114,4,2014
4/4/2014,Totals,S Change,-604,4,2014
4/4/2014,Totals,Purchase,27120,4,2014
4/4/2014,Totals,P Change,137,4,2014
4/4/2014,Totals,OI,184587,4,2014
4/4/2014,Totals,OI Change,1730,4,2014
5/16/2014,May 14,Sales,0,5,2014
5/16/2014,May 14,S Change,0,5,2014
5/16/2014,May 14,Purchase,0,5,2014
5/16/2014,May 14,P Change,0,5,2014
5/16/2014,May 14,OI,0,5,2014
5/16/2014,May 14,OI Change,-357,5,2014
5/16/2014,July 14,Sales,28985,5,2014
5/16/2014,July 14,S Change,-1360,5,2014
5/16/2014,July 14,Purchase,1765,5,2014
5/16/2014,July 14,P Change,309,5,2014
5/16/2014,July 14,OI,111839,5,2014
5/16/2014,July 14,OI Change,-8214,5,2014
5/16/2014,October 14,Sales,0,5,2014
5/16/2014,October 14,S Change,0,5,2014
5/16/2014,October 14,Purchase,0,5,2014
5/16/2014,October 14,P Change,0,5,2014
5/16/2014,October 14,OI,115,5,2014
5/16/2014,October 14,OI Change,15,5,2014
5/16/2014,December 14,Sales,13863,5,2014
5/16/2014,December 14,S Change,991,5,2014
5/16/2014,December 14,Purchase,18490,5,2014
5/16/2014,December 14,P Change,89,5,2014
5/16/2014,December 14,OI,68810,5,2014
5/16/2014,December 14,OI Change,2355,5,2014
5/16/2014,March 15,Sales,11232,5,2014
5/16/2014,March 15,S Change,1021,5,2014
5/16/2014,March 15,Purchase,304,5,2014
5/16/2014,March 15,P Change,0,5,2014
5/16/2014,March 15,OI,5983,5,2014
5/16/2014,March 15,OI Change,653,5,2014
5/16/2014,May 15,Sales,5350,5,2014
5/16/2014,May 15,S Change,349,5,2014
5/16/2014,May 15,Purchase,7,5,2014
5/16/2014,May 15,P Change,5,5,2014
5/16/2014,May 15,OI,597,5,2014
5/16/2014,May 15,OI Change,19,5,2014
5/16/2014,July 15,Sales,5350,5,2014
5/16/2014,July 15,S Change,370,5,2014
5/16/2014,July 15,Purchase,1605,5,2014
5/16/2014,July 15,P Change,3,5,2014
5/16/2014,July 15,OI,705,5,2014
5/16/2014,July 15,OI Change,15,5,2014
5/16/2014,December 15,Sales,2812,5,2014
5/16/2014,December 15,S Change,354,5,2014
5/16/2014,December 15,Purchase,2958,5,2014
5/16/2014,December 15,P Change,8,5,2014
5/16/2014,December 15,OI,998,5,2014
5/16/2014,December 15,OI Change,3,5,2014
5/16/2014,March 16,Sales,965,5,2014
5/16/2014,March 16,S Change,275,5,2014
5/16/2014,March 16,Purchase,0,5,2014
5/16/2014,March 16,P Change,0,5,2014
5/16/2014,March 16,OI,0,5,2014
5/16/2014,March 16,OI Change,0,5,2014
5/16/2014,May 16,Sales,10,5,2014
5/16/2014,May 16,S Change,0,5,2014
5/16/2014,May 16,Purchase,0,5,2014
5/16/2014,May 16,P Change,0,5,2014
5/16/2014,May 16,OI,0,5,2014
5/16/2014,May 16,OI Change,0,5,2014
5/16/2014,December 16,Sales,0,5,2014
5/16/2014,December 16,S Change,0,5,2014
5/16/2014,December 16,Purchase,1100,5,2014
5/16/2014,December 16,P Change,0,5,2014
5/16/2014,December 16,OI,15,5,2014
5/16/2014,December 16,OI Change,15,5,2014
5/16/2014,Totals,Sales,68567,5,2014
5/16/2014,Totals,S Change,2000,5,2014
5/16/2014,Totals,Purchase,26229,5,2014
5/16/2014,Totals,P Change,414,5,2014
5/16/2014,Totals,OI,189062,5,2014
5/16/2014,Totals,OI Change,-5496,5,2014
5/2/2014,May 14,Sales,0,5,2014
5/2/2014,May 14,S Change,-90,5,2014
5/2/2014,May 14,Purchase,0,5,2014
5/2/2014,May 14,P Change,-77,5,2014
5/2/2014,May 14,OI,479,5,2014
5/2/2014,May 14,OI Change,-208,5,2014
5/2/2014,July 14,Sales,30513,5,2014
5/2/2014,July 14,S Change,319,5,2014
5/2/2014,July 14,Purchase,1999,5,2014
5/2/2014,July 14,P Change,-118,5,2014
5/2/2014,July 14,OI,121481,5,2014
5/2/2014,July 14,OI Change,11823,5,2014
5/2/2014,October 14,Sales,0,5,2014
5/2/2014,October 14,S Change,0,5,2014
5/2/2014,October 14,Purchase,0,5,2014
5/2/2014,October 14,P Change,0,5,2014
5/2/2014,October 14,OI,101,5,2014
5/2/2014,October 14,OI Change,18,5,2014
5/2/2014,December 14,Sales,12032,5,2014
5/2/2014,December 14,S Change,943,5,2014
5/2/2014,December 14,Purchase,19190,5,2014
5/2/2014,December 14,P Change,1072,5,2014
5/2/2014,December 14,OI,60861,5,2014
5/2/2014,December 14,OI Change,5188,5,2014
5/2/2014,March 15,Sales,9442,5,2014
5/2/2014,March 15,S Change,751,5,2014
5/2/2014,March 15,Purchase,154,5,2014
5/2/2014,March 15,P Change,132,5,2014
5/2/2014,March 15,OI,4556,5,2014
5/2/2014,March 15,OI Change,416,5,2014
5/2/2014,May 15,Sales,4637,5,2014
5/2/2014,May 15,S Change,357,5,2014
5/2/2014,May 15,Purchase,2,5,2014
5/2/2014,May 15,P Change,0,5,2014
